filename,label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14
1-85362-A-0.wav,1,[0.         0.361925   0.         ... 0.03023461 0.96703947 0.        ],[0.         0.34378743 0.         ... 0.10571748 0.88505745 0.        ],[0.         0.28385115 0.         ... 0.13433105 0.7235358  0.        ],[0.         0.3039258  0.         ... 0.14370716 0.653504   0.        ],[0.         0.35192785 0.         ... 0.1178991  0.7723919  0.        ],[0.         0.4802997  0.         ... 0.13281512 0.7353168  0.        ],[0.         0.38848162 0.         ... 0.14410575 0.71375775 0.        ],[0.         0.43166763 0.         ... 0.10962564 0.7667876  0.        ],[0.         0.36668065 0.         ... 0.10716252 0.7757499  0.        ],[0.         0.17700319 0.         ... 0.14742555 0.71992666 0.        ],[0.         0.28129685 0.         ... 0.15360184 0.83384037 0.        ],[0.         0.24265724 0.         ... 0.17027582 0.7037094  0.        ],[0.         0.         0.         ... 0.17687303 0.68805796 0.        ],[0.         0.12716842 0.         ... 0.06686765 0.9192957  0.        ],[0.         0.5853839  0.         ... 0.12798057 0.89288557 0.        ]
1-97392-A-0.wav,1,[0.        0.5764309 0.        ... 0.        1.1210129 0.       ],[0.         0.5957036  0.         ... 0.05751993 0.7714547  0.        ],[0.         0.41326603 0.         ... 0.07281957 0.6380409  0.        ],[0.         0.43025443 0.         ... 0.11012791 0.6559194  0.        ],[0.         0.3213764  0.         ... 0.12141049 0.6318241  0.        ],[0.         0.25154674 0.         ... 0.11457673 0.6726177  0.        ],[0.         0.6672523  0.         ... 0.04922009 0.71821356 0.        ],[0.         0.55777764 0.         ... 0.0685928  0.581282   0.        ],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.33668184 0.         ... 0.14747678 0.6012155  0.        ],[0.         0.33259803 0.         ... 0.10952315 0.6853516  0.        ],[0.         0.326608   0.         ... 0.053854   0.80875975 0.        ],[0.         0.32525003 0.         ... 0.04123364 0.83673674 0.        ],[0.         0.33507937 0.         ... 0.13258389 0.6342302  0.        ],[0.         0.465293   0.         ... 0.14683251 0.6275891  0.        ]
2-107351-A-20.wav,1,[0.         0.         0.         ... 0.1788628  0.25838065 0.        ],[0.         0.         0.         ... 0.1743458  0.18504384 0.        ],[0.         0.         0.         ... 0.1360913  0.17212167 0.        ],[0.         0.         0.         ... 0.16859205 0.00097966 0.        ],[0.         0.         0.         ... 0.20994057 0.         0.        ],[0.         0.         0.         ... 0.15276396 0.16183051 0.        ],[0.         0.0317173  0.         ... 0.12340571 0.3108926  0.        ],[0.         0.17408037 0.         ... 0.1358079  0.4334854  0.        ],[0.         0.2843095  0.         ... 0.1547936  0.39560503 0.        ],[0.         0.23852244 0.         ... 0.14963248 0.25277635 0.        ],[0.         0.25800267 0.         ... 0.18347234 0.25574854 0.        ],[0.         0.28327248 0.         ... 0.16879492 0.28197175 0.        ],[0.         0.35189798 0.         ... 0.16150115 0.1301398  0.        ],[0.         0.35492545 0.         ... 0.19275092 0.08140272 0.        ],[0.         0.29783493 0.         ... 0.20353857 0.25136974 0.        ]
2-107351-B-20.wav,1,[0.         0.44355714 0.         ... 0.08726528 0.30058566 0.        ],[0.         0.37315717 0.         ... 0.11603364 0.1804649  0.        ],[0.         0.12408824 0.         ... 0.18746725 0.21010643 0.        ],[0.         0.06247821 0.         ... 0.15723452 0.2093164  0.        ],[0.         0.0120168  0.         ... 0.16583575 0.12219298 0.        ],[0.         0.         0.         ... 0.160998   0.15150142 0.        ],[0.         0.0081245  0.         ... 0.16515166 0.3040061  0.        ],[0.         0.0850822  0.         ... 0.11335662 0.23134601 0.        ],[0.         0.07003403 0.         ... 0.09367265 0.15115798 0.        ],[0.         0.01568839 0.         ... 0.0847077  0.0572331  0.        ],[0.         0.14874135 0.         ... 0.14933042 0.10939419 0.        ],[0.         0.27440304 0.         ... 0.20727387 0.20545328 0.        ],[0.         0.19453445 0.         ... 0.11906576 0.35341662 0.        ],[0.         0.28173786 0.         ... 0.11449535 0.49652672 0.        ],[0.         0.21965857 0.         ... 0.1785205  0.5225154  0.        ]
2-114280-A-0.wav,1,[0.         0.38579857 0.         ... 0.         1.1079702  0.        ],[0.         0.49112087 0.         ... 0.05625336 0.751465   0.        ],[0.         0.5194521  0.         ... 0.16383314 0.56166786 0.        ],[0.         0.6201644  0.         ... 0.12469527 0.58761567 0.        ],[0.         0.74194074 0.         ... 0.20189822 0.6120098  0.        ],[0.         0.418948   0.         ... 0.20230292 0.6037037  0.        ],[0.         0.42582235 0.         ... 0.04525582 0.7240107  0.        ],[0.         0.5756744  0.         ... 0.05358478 0.7729587  0.        ],[0.         0.5427865  0.         ... 0.09811782 0.6387384  0.        ],[0.         0.59856534 0.         ... 0.1172376  0.5892487  0.        ],[0.         0.57786393 0.         ... 0.08628004 0.57978994 0.        ],[0.         0.57718784 0.         ... 0.14402369 0.56247145 0.        ],[0.         0.51642734 0.         ... 0.14603345 0.58018696 0.        ],[0.         0.561669   0.         ... 0.18054253 0.5878712  0.        ],[0.         0.63998675 0.         ... 0.23005036 0.549212   0.        ]
2-114587-A-0.wav,1,[0.         0.19026236 0.         ... 0.16646563 0.55095446 0.        ],[0.         0.24434227 0.         ... 0.13967569 0.4947414  0.        ],[0.         0.30094135 0.         ... 0.1683321  0.43584806 0.        ],[0.         0.25192088 0.         ... 0.21912858 0.42544758 0.        ],[0.         0.18991542 0.         ... 0.19571024 0.43006158 0.        ],[0.         0.2853929  0.         ... 0.15837182 0.4257418  0.        ],[0.         0.26108822 0.         ... 0.20853195 0.40466964 0.        ],[0.         0.21471512 0.         ... 0.23119177 0.37964785 0.        ],[0.         0.38507062 0.         ... 0.19921514 0.44566745 0.        ],[0.         0.48979187 0.         ... 0.1535092  0.5579883  0.        ],[0.         0.5318957  0.         ... 0.10764429 0.619969   0.        ],[0.         0.7237755  0.         ... 0.0254536  0.80006295 0.        ],[0.         0.6006298  0.         ... 0.11490096 0.7215248  0.        ],[0.         0.4439226  0.         ... 0.17927499 0.6439229  0.        ],[0.         0.43495318 0.         ... 0.1783118  0.5746061  0.        ]
2-116400-A-0.wav,1,[0.         0.37316954 0.         ... 0.13770843 0.65119946 0.        ],[0.         0.43231043 0.         ... 0.13293892 0.54297817 0.        ],[0.         0.39162806 0.         ... 0.18129742 0.53303665 0.        ],[0.         0.4364083  0.         ... 0.19601166 0.58048904 0.        ],[0.         0.5252555  0.         ... 0.20259017 0.6747494  0.        ],[0.         0.37779048 0.         ... 0.1710808  0.6225052  0.        ],[0.         0.36721662 0.         ... 0.15209909 0.6062716  0.        ],[0.         0.33013415 0.         ... 0.17386858 0.6043359  0.        ],[0.         0.4378176  0.         ... 0.17398454 0.5405323  0.        ],[0.         0.39329094 0.         ... 0.16626516 0.525946   0.        ],[0.         0.4626361  0.         ... 0.17559542 0.57041657 0.        ],[0.         0.44478774 0.         ... 0.18761717 0.6577116  0.        ],[0.         0.40601712 0.         ... 0.17594253 0.6193988  0.        ],[0.         0.40112343 0.         ... 0.1678285  0.6117565  0.        ],[0.         0.40543777 0.         ... 0.16590425 0.5906844  0.        ]
2-117271-A-0.wav,1,[0.         0.39311942 0.         ... 0.12476778 0.7213123  0.        ],[0.         0.4534271  0.         ... 0.16008453 0.5724308  0.        ],[0.         0.3432899  0.         ... 0.20011406 0.4993075  0.        ],[0.         0.43405172 0.         ... 0.18007553 0.5540705  0.        ],[0.        0.4839693 0.        ... 0.1938287 0.6168188 0.       ],[0.         0.5246217  0.         ... 0.17577444 0.5769652  0.        ],[0.         0.4937356  0.         ... 0.19707024 0.559206   0.        ],[0.         0.42951813 0.         ... 0.23021363 0.5313939  0.        ],[0.        0.3789652 0.        ... 0.2125327 0.5073811 0.       ],[0.         0.42384318 0.         ... 0.18126315 0.5114284  0.        ],[0.         0.4505391  0.         ... 0.19260675 0.46819827 0.        ],[0.         0.4411672  0.         ... 0.1992797  0.45576572 0.        ],[0.         0.49044633 0.         ... 0.17873126 0.4882225  0.        ],[0.         0.56921715 0.         ... 0.16317616 0.6206159  0.        ],[0.        0.5584235 0.        ... 0.1556557 0.6933102 0.       ]
2-118072-A-0.wav,1,[0.         0.25408933 0.         ... 0.15114775 0.6332518  0.        ],[0.         0.43113658 0.         ... 0.17451581 0.6908549  0.        ],[0.         0.7156626  0.         ... 0.19864051 0.45529944 0.        ],[0.         0.46185923 0.         ... 0.09999964 0.5767554  0.        ],[0.         0.33718175 0.         ... 0.15212262 0.5909165  0.        ],[0.         0.33595684 0.         ... 0.14073879 0.61615235 0.        ],[0.         0.33286995 0.         ... 0.11205045 0.679749   0.        ],[0.         0.32832688 0.         ... 0.0698287  0.7733468  0.        ],[0.         0.32530785 0.         ... 0.04177095 0.8355456  0.        ],[0.         0.32408497 0.         ... 0.03040596 0.8607397  0.        ],[0.         0.32379076 0.         ... 0.02767167 0.8668011  0.        ],[0.         0.32380876 0.         ... 0.02783899 0.86643016 0.        ],[0.         0.3249902  0.         ... 0.03881899 0.84208953 0.        ],[0.         0.33507937 0.         ... 0.13258389 0.6342302  0.        ],[0.         0.465293   0.         ... 0.14683251 0.6275891  0.        ]
2-118964-A-0.wav,1,[0.         0.6522038  0.         ... 0.0488162  0.85957015 0.        ],[0.         0.90075725 0.         ... 0.01859024 0.99593484 0.        ],[0.        0.6852546 0.        ... 0.1400163 0.8045958 0.       ],[0.         0.5382942  0.         ... 0.15040968 0.5670818  0.        ],[0.         0.3427732  0.         ... 0.14650287 0.59528744 0.        ],[0.         0.33661932 0.         ... 0.14689568 0.60250366 0.        ],[0.         0.33514214 0.         ... 0.13316736 0.63293684 0.        ],[0.         0.3325759  0.         ... 0.10931755 0.68580735 0.        ],[0.         0.32994163 0.         ... 0.08483554 0.7400794  0.        ],[0.         0.32749236 0.         ... 0.06207284 0.7905401  0.        ],[0.         0.32535374 0.         ... 0.04219737 0.8346003  0.        ],[0.         0.32425714 0.         ... 0.03200613 0.8571924  0.        ],[0.         0.3250444  0.         ... 0.03932255 0.84097326 0.        ],[0.         0.33507937 0.         ... 0.13258389 0.6342302  0.        ],[0.         0.465293   0.         ... 0.14683251 0.6275891  0.        ]
2-122104-A-0.wav,1,[0.         0.43287215 0.         ... 0.11759044 0.81278336 0.        ],[0.         0.4974615  0.         ... 0.11185152 0.8382219  0.        ],[0.         0.37298256 0.         ... 0.17674372 0.80627835 0.        ],[0.         0.32640496 0.         ... 0.14139684 0.78484154 0.        ],[0.       0.459838 0.       ... 0.163864 0.71828  0.      ],[0.         0.39588928 0.         ... 0.19427988 0.6931832  0.        ],[0.         0.44650587 0.         ... 0.13827242 0.81136394 0.        ],[0.         0.60008776 0.         ... 0.14280474 0.7416752  0.        ],[0.         0.44584972 0.         ... 0.15288164 0.5774247  0.        ],[0.         0.37434137 0.         ... 0.15186639 0.5618129  0.        ],[0.         0.36236432 0.         ... 0.15904787 0.58271223 0.        ],[0.         0.32702816 0.         ... 0.1417789  0.6700023  0.        ],[0.         0.41094902 0.         ... 0.12016203 0.684651   0.        ],[0.         0.48845753 0.         ... 0.09937918 0.60547054 0.        ],[0.         0.42689022 0.         ... 0.1623209  0.6116976  0.        ]
2-122104-B-0.wav,1,[0.         0.40587586 0.         ... 0.11121397 0.7661602  0.        ],[0.         0.5149245  0.         ... 0.13683642 0.8056369  0.        ],[0.         0.46766752 0.         ... 0.16437154 0.80951357 0.        ],[0.         0.423872   0.         ... 0.17287135 0.645207   0.        ],[0.         0.37557346 0.         ... 0.17606685 0.6126412  0.        ],[0.         0.45376545 0.         ... 0.16341348 0.64729345 0.        ],[0.         0.55947244 0.         ... 0.15472098 0.71497595 0.        ],[0.        0.4153336 0.        ... 0.1495141 0.6112141 0.       ],[0.         0.35435233 0.         ... 0.15364188 0.5888171  0.        ],[0.         0.3749181  0.         ... 0.16620165 0.6045676  0.        ],[0.         0.5104474  0.         ... 0.14539418 0.7212031  0.        ],[0.         0.6659734  0.         ... 0.11192159 0.8733169  0.        ],[0.         0.46461946 0.         ... 0.1355374  0.69390196 0.        ],[0.         0.41068012 0.         ... 0.15458734 0.55792373 0.        ],[0.         0.3531879  0.         ... 0.15189984 0.5935314  0.        ]
2-151079-A-20.wav,1,[0.         0.3150722  0.         ... 0.12947008 0.50146043 0.        ],[0.         0.2842762  0.         ... 0.09210368 0.42420885 0.        ],[0.         0.22591412 0.         ... 0.08642609 0.35559344 0.        ],[0.         0.27935296 0.         ... 0.10484645 0.3295279  0.        ],[0.         0.26501307 0.         ... 0.09943162 0.3850239  0.        ],[0.         0.23885165 0.         ... 0.07677273 0.39808464 0.        ],[0.         0.31048328 0.         ... 0.10645036 0.3835253  0.        ],[0.         0.19544438 0.         ... 0.12112322 0.33590275 0.        ],[0.         0.02380207 0.         ... 0.06240214 0.28754422 0.        ],[0.         0.         0.         ... 0.04198077 0.16245973 0.        ],[0.         0.         0.         ... 0.12212636 0.12506664 0.        ],[0.         0.2589749  0.         ... 0.14993054 0.20015845 0.        ],[0.         0.45061558 0.         ... 0.10535284 0.43887025 0.        ],[0.         0.39646232 0.         ... 0.14839883 0.5986404  0.        ],[0.         0.41809565 0.         ... 0.1502918  0.5582935  0.        ]
2-43802-A-42.wav,1,[0.         0.07484284 0.         ... 0.14069088 0.47544777 0.        ],[0.         0.0100311  0.         ... 0.1677252  0.35895598 0.        ],[0.         0.07013878 0.         ... 0.16944152 0.37515342 0.        ],[0.         0.10728331 0.         ... 0.18374403 0.43614742 0.        ],[0.         0.13842867 0.         ... 0.19078061 0.4919968  0.        ],[0.         0.11201677 0.         ... 0.18964022 0.5317462  0.        ],[0.         0.10819927 0.         ... 0.16184077 0.5503253  0.        ],[0.         0.1463106  0.         ... 0.15815692 0.5678041  0.        ],[0.         0.17504677 0.         ... 0.1659694  0.5846278  0.        ],[0.         0.16012876 0.         ... 0.15898144 0.57578874 0.        ],[0.         0.01928258 0.         ... 0.16094382 0.46884224 0.        ],[0.         0.         0.         ... 0.16160858 0.37336153 0.        ],[0.         0.09710614 0.         ... 0.12940702 0.31289303 0.        ],[0.         0.19645703 0.         ... 0.14140971 0.2948849  0.        ],[0.         0.34509456 0.         ... 0.13949248 0.42801228 0.        ]
